Rep,Row,Pos,Fert,PlotIndex,PlotID,Plant,Genotype,SeedTreatment,R_Year,ERA,BG_activity.g,BX_activity.g,CB_activity.g,LAP_activity.g,NAG_activity.g,TimePoint,Stage,kgdw_ha,FracN.leco,FracC.leco,kgN_ha,RGR,AGR,Nprod,NupR,d15N,X15N_AtPercent,FracN,FracN_fromSoil,FracN_fromFert,kgFertN_ha,kgSoilN_ha
1,2,c,170,21,1-2c_170,1984,1984,Treated,1984,2,58.74892437,14.88081474,12.80991584,35.27144133,17.11669789,T1,V6,340.5,0.030523,0.42156,10.3930815,0.063275424,8.975,0.863555241,0.215020883,NA,NA,NA,NA,NA,NA,NA
2,5,a,85,109,2-5a_85,1984,1984,Treated,1984,2,48.87785932,17.50806091,13.75892497,23.72240978,9.910274626,T1,V6,327.3,0.026012,0.42493,8.5137276,0.062434191,8.608333333,1.01111214,0.17503463,NA,NA,NA,NA,NA,NA,NA
2,5,a,0,110,2-5a_0,1984,1984,Treated,1984,2,55.49360786,14.58198471,13.3975333,30.50374252,14.38587592,T1,V6,245.1,0.021826,0.41512,5.3495526,0.056280768,6.325,1.182341865,0.107711757,NA,NA,NA,NA,NA,NA,NA
2,5,a,170,111,2-5a_170,1984,1984,Treated,1984,2,42.50030169,11.48471168,10.90916835,23.08143172,9.630750182,T1,V6,397.8,0.025625,0.42111,10.193625,0.066584663,10.56666667,1.036595585,0.210777128,NA,NA,NA,NA,NA,NA,NA
3,1,c,0,127,3-1c_0,1984,1984,Treated,1984,2,50.88684875,10.52587174,8.996744351,36.08174318,14.11068325,T1,V6,717.9,0.021617,0.42803,15.5188443,0.079145959,19.45833333,1.253851959,0.324079666,NA,NA,NA,NA,NA,NA,NA
3,1,c,85,128,3-1c_85,1984,1984,Treated,1984,2,63.92827251,21.38746804,18.92373911,31.21434794,13.10105015,T1,V6,601.5,0.028729,0.42598,17.2804935,0.07538205,16.225,0.938919945,0.361561564,NA,NA,NA,NA,NA,NA,NA
3,1,c,170,129,3-1c_170,1984,1984,Treated,1984,2,61.50380184,10.93167426,11.90078895,37.65629431,14.75304415,T1,V6,690.3,0.031533,0.41187,21.7672299,0.078311831,18.69166667,0.858706723,0.45702404,NA,NA,NA,NA,NA,NA,NA
4,4,a,85,217,4-4a_85,1984,1984,Treated,1984,2,109.6676466,22.67609668,20.41259115,39.90715659,19.57207269,T1,V6,1180.5,0.025288,0.42683,29.852484,0.089728152,32.30833333,1.082266164,0.629050723,NA,NA,NA,NA,NA,NA,NA
4,4,a,0,218,4-4a_0,1984,1984,Treated,1984,2,103.8656768,24.74734666,21.65212284,43.31643914,21.04731494,T1,V6,849.9,0.02405,0.41754,20.440095,0.082737202,23.125,1.13135482,0.428787128,NA,NA,NA,NA,NA,NA,NA
4,4,a,170,219,4-4a_170,1984,1984,Treated,1984,2,122.0282099,28.35926474,30.38741698,49.07650719,23.80746449,T1,V6,1324.2,0.028757,0.42469,38.0800194,0.092172204,36.3,0.953255817,0.804104668,NA,NA,NA,NA,NA,NA,NA
1,2,c,0,19,1-2c_0,1984,1984,Treated,1984,2,NA,NA,NA,NA,NA,T2,R1,2413.5,0.00944505,0.4222,22.79562818,0.092167329,71.39032258,3.131755003,0.689202614,15.0550744,0.371797506,0.00961741,1.004800248,-0.004800248,-0.111421527,23.32304056
1,2,c,85,20,1-2c_85,1984,1984,Treated,1984,2,57.55633707,14.67688639,10.90388087,133.0995401,14.75658544,T2,R1,5143.5,0.010947,0.43558,56.3058945,0.122009752,159.7645161,2.837438559,1.9114363,666.0964618,0.60881115,0.01140551,0.625700562,0.374299438,21.95799232,36.70624836
1,2,c,170,21,1-2c_170,1984,1984,Treated,1984,2,NA,NA,NA,NA,NA,T2,R1,7275,0.012073,0.43816,87.831075,0.113399406,223.6935484,2.546861101,2.868073833,1111.704107,0.770386977,0.012004096,0.367262506,0.632737494,55.25683776,32.07296064
2,5,a,85,109,2-5a_85,1984,1984,Treated,1984,2,76.89450896,13.35775033,14.84063565,108.2040838,18.83130832,T2,R1,6984,0.011021,0.44214,76.970664,0.113351849,214.7322581,2.789793499,2.535442089,673.5337336,0.611512197,0.011898445,0.621380279,0.378619721,31.46282174,51.63591814
2,5,a,0,110,2-5a_0,1984,1984,Treated,1984,2,NA,NA,NA,NA,NA,T2,R1,4581,0.0094383,0.43372,43.2368523,0.108444678,139.8677419,3.234919623,1.403233322,23.02681118,0.374706477,0.009564499,1.000147394,-0.000147394,-0.006458042,43.82142796
2,5,a,170,111,2-5a_170,1984,1984,Treated,1984,2,NA,NA,NA,NA,NA,T2,R1,6285,0.012888,0.43873,81.00108,0.102221176,189.9096774,2.344532658,2.622498333,1083.095121,0.760029238,0.013504342,0.383829551,0.616170449,52.29733714,32.57745233
3,1,c,0,127,3-1c_0,1984,1984,Treated,1984,2,NA,NA,NA,NA,NA,T2,R1,6379.5,0.0089751,0.43132,57.25665045,0.080907953,182.6322581,3.189712577,1.545844672,28.69956181,0.37677642,0.008864186,0.996836551,0.003163449,0.178890088,56.3701845
3,1,c,85,128,3-1c_85,1984,1984,Treated,1984,2,118.0983539,22.4954398,24.22771188,168.5686876,29.97363164,T2,R1,6339,0.0099498,0.44012,63.0717822,0.087224066,185.0806452,2.934444512,1.695973656,451.1595406,0.530687488,0.009688658,0.75065816,0.24934184,15.31367893,46.10272413
3,1,c,170,129,3-1c_170,1984,1984,Treated,1984,2,NA,NA,NA,NA,NA,T2,R1,7057.5,0.015044,0.44578,106.17303,0.086100736,205.3935484,1.934517159,3.126140744,883.0442925,0.687541377,0.015373291,0.499772772,0.500227228,54.27315416,54.22384707
4,4,a,85,217,4-4a_85,1984,1984,Treated,1984,2,59.28800129,17.93663496,12.352564,156.91304,19.22640255,T2,R1,8137.5,0.010812,0.44064,87.98265,0.071501664,224.4193548,2.55072284,2.152969111,499.3243292,0.548204739,0.01025764,0.722639586,0.277360414,23.1517024,60.3198431
4,4,a,0,218,4-4a_0,1984,1984,Treated,1984,2,NA,NA,NA,NA,NA,T2,R1,7390.5,0.00715265,0.430605,52.86165983,0.080104888,210.9870968,3.991306695,1.200798697,30.16292538,0.377310377,0.007588559,0.995982496,0.004017504,0.22531465,55.85793064
4,4,a,170,219,4-4a_170,1984,1984,Treated,1984,2,NA,NA,NA,NA,NA,T2,R1,8833.5,0.012947,0.44452,114.3673245,0.070286771,242.2354839,2.118048008,2.825455744,853.1149443,0.676687453,0.013108993,0.517133457,0.482866543,55.91511982,59.88316985
1,2,c,0,19,1-2c_0,1984,1984,Treated,1984,2,122.8771447,29.81498776,31.77333967,193.3270487,27.17185019,T3,R3,5016,0.0063959,0.42767,1.28173836,0.029262193,113.1521739,88.28024302,-0.860555593,NA,NA,NA,NA,NA,NA,NA
1,2,c,85,20,1-2c_85,1984,1984,Treated,1984,2,85.94894697,25.46508868,17.72581176,214.753638,20.07166159,T3,R3,8466,0.0070349,0.43544,1.34225892,0.019932974,144.4565217,107.6219495,-2.198545423,NA,NA,NA,NA,NA,NA,NA
1,2,c,170,21,1-2c_170,1984,1984,Treated,1984,2,122.4472902,29.78626995,34.33706089,230.1577335,36.04490727,T3,R3,9735,0.0077708,0.43658,2.6459574,0.011651353,106.9565217,40.42261668,-3.407404704,NA,NA,NA,NA,NA,NA,NA
2,5,a,85,109,2-5a_85,1984,1984,Treated,1984,2,86.90079937,26.08305864,19.71748935,198.1861047,24.57936987,T3,R3,9444,0.0063257,0.43708,2.07040161,0.012070312,106.9565217,51.65979452,-2.996010496,NA,NA,NA,NA,NA,NA,NA
2,5,a,0,110,2-5a_0,1984,1984,Treated,1984,2,43.35952597,14.74930027,10.53877367,166.3264065,14.29337363,T3,R3,4809,0.005485,0.42708,1.3443735,0.001942874,9.913043478,7.373727226,-1.675699152,NA,NA,NA,NA,NA,NA,NA
2,5,a,170,111,2-5a_170,1984,1984,Treated,1984,2,93.57801651,21.16111992,19.19853305,146.9921118,20.57104506,T3,R3,12918,0.0092093,0.43797,3.66345954,0.028818234,288.3913043,78.72102891,-3.093504818,NA,NA,NA,NA,NA,NA,NA
3,1,c,0,127,3-1c_0,1984,1984,Treated,1984,2,78.48752341,22.13085508,22.79175247,173.4746237,33.02688182,T3,R3,12513,0.0061846,0.4353,4.43992434,0.026947135,266.673913,60.06271563,-2.112669044,NA,NA,NA,NA,NA,NA,NA
3,1,c,85,128,3-1c_85,1984,1984,Treated,1984,2,87.91715757,24.32273675,20.54802631,184.5331911,32.97662728,T3,R3,9240,0.0071656,0.43628,4.3101084,0.015072834,126.1304348,29.26386603,-2.350466952,NA,NA,NA,NA,NA,NA,NA
3,1,c,170,129,3-1c_170,1984,1984,Treated,1984,2,103.6461708,31.04874411,30.23343627,197.3823897,33.72783451,T3,R3,16041,0.0098646,0.43923,6.80953338,0.032842283,390.5869565,57.35884307,-3.974539865,NA,NA,NA,NA,NA,NA,NA
4,4,a,85,217,4-4a_85,1984,1984,Treated,1984,2,83.82872462,24.2135839,27.50630027,228.3921037,26.93491632,T3,R3,16662,0.0069891,0.43673,8.25063255,0.028665907,370.6304348,44.92145694,-3.189280698,NA,NA,NA,NA,NA,NA,NA
4,4,a,0,218,4-4a_0,1984,1984,Treated,1984,2,80.12815683,22.83885888,22.76421074,229.2406069,22.89231242,T3,R3,7359,0.0064618,0.43215,5.49188382,-0.000170854,-1.369565217,-0.24937986,-1.89479104,NA,NA,NA,NA,NA,NA,NA
4,4,a,170,219,4-4a_170,1984,1984,Treated,1984,2,89.80097809,26.93370495,29.45031414,199.7115562,36.42862688,T3,R3,17961,0.010691,0.43621,14.1570222,0.028386057,396.8478261,28.03187143,-4.008412092,NA,NA,NA,NA,NA,NA,NA
1,2,a,85,13,1-2a_85,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,a,0,14,1-2a_0,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,a,170,15,1-2a_170,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,4,d,85,106,2-4d_85,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,4,d,0,107,2-4d_0,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,4,d,170,108,2-4d_170,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1,b,170,124,3-1b_170,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1,b,85,125,3-1b_85,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1,b,0,126,3-1b_0,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,4,c,0,223,4-4c_0,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,4,c,85,224,4-4c_85,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,4,c,170,225,4-4c_170,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,a,85,13,1-2a_85,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T1,V6,570.9,0.022163,0.42068,12.6528567,0.074271146,15.375,1.215140609,0.263101206,NA,NA,NA,NA,NA,NA,NA
1,2,a,0,14,1-2a_0,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T1,V6,383.7,0.021379,0.41646,8.2031223,0.065816825,10.175,1.240381361,0.168426006,NA,NA,NA,NA,NA,NA,NA
1,2,a,170,15,1-2a_170,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T1,V6,336.6,0.023661,0.41481,7.9642926,0.063030321,8.866666667,1.113302475,0.163344523,NA,NA,NA,NA,NA,NA,NA
2,4,d,85,106,2-4d_85,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T1,V6,571.8,0.023374,0.41728,13.3652532,0.074304661,15.4,1.152241545,0.278258579,NA,NA,NA,NA,NA,NA,NA
2,4,d,0,107,2-4d_0,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T1,V6,727.8,0.019265,0.41715,14.021067,0.079437363,19.73333333,1.407405965,0.292212064,NA,NA,NA,NA,NA,NA,NA
2,4,d,170,108,2-4d_170,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T1,V6,315,0.031236,0.42165,9.83934,0.061619201,8.266666667,0.840164754,0.203239149,NA,NA,NA,NA,NA,NA,NA
3,1,b,170,124,3-1b_170,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T1,V6,849.6,0.027628,0.4245,23.4727488,0.08272969,23.11666667,0.984829977,0.493311677,NA,NA,NA,NA,NA,NA,NA
3,1,b,85,125,3-1b_85,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T1,V6,1034.1,0.025924,0.4324,26.8080084,0.086910991,28.24166667,1.053478731,0.564274647,NA,NA,NA,NA,NA,NA,NA
3,1,b,0,126,3-1b_0,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T1,V6,1028.7,0.022826,0.43093,23.4811062,0.086799595,28.09166667,1.196351928,0.493489494,NA,NA,NA,NA,NA,NA,NA
4,4,c,0,223,4-4c_0,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T1,V6,372,0.020334,0.41903,7.564248,0.06515795,9.85,1.302178353,0.154832936,NA,NA,NA,NA,NA,NA,NA
4,4,c,85,224,4-4c_85,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T1,V6,552,0.030038,0.42813,16.580976,0.073554848,14.85,0.895604698,0.346678213,NA,NA,NA,NA,NA,NA,NA
4,4,c,170,225,4-4c_170,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T1,V6,815.1,0.027877,0.4281,22.7225427,0.081847672,22.15833333,0.97516962,0.477349845,NA,NA,NA,NA,NA,NA,NA
1,2,a,85,13,1-2a_85,1984U,1984,Untreated,1984,2,137.9348764,28.27715191,27.62229736,193.8317197,37.35956102,T2,R1,7018.5,0.011056,0.43439,77.596536,0.092929287,207.9870968,2.680365742,2.405321456,NA,NA,NA,NA,NA,NA,NA
1,2,a,0,14,1-2a_0,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,a,170,15,1-2a_170,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,4,d,85,106,2-4d_85,1984U,1984,Untreated,1984,2,110.5683356,16.22617119,17.54177709,148.6911007,21.37733664,T2,R1,6519,0.01058,0.43218,68.97102,0.090136555,191.8451613,2.7815329,2.059472844,NA,NA,NA,NA,NA,NA,NA
2,4,d,0,107,2-4d_0,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,4,d,170,108,2-4d_170,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1,b,170,124,3-1b_170,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1,b,85,125,3-1b_85,1984U,1984,Untreated,1984,2,93.65849573,22.50404484,23.35449718,150.8676739,26.05070742,T2,R1,7708.5,0.011328,0.43775,87.321888,0.074399709,215.3032258,2.465627241,2.2412548,NA,NA,NA,NA,NA,NA,NA
3,1,b,0,126,3-1b_0,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,4,c,0,223,4-4c_0,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,4,c,85,224,4-4c_85,1984U,1984,Untreated,1984,2,73.06283098,14.83161139,10.72796077,140.7993859,18.39845271,T2,R1,6499.5,0.011991,0.43207,77.9355045,0.091330833,191.8548387,2.461712925,2.272389944,NA,NA,NA,NA,NA,NA,NA
4,4,c,170,225,4-4c_170,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T2,R1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,a,85,13,1-2a_85,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,a,0,14,1-2a_0,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,2,a,170,15,1-2a_170,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,4,d,85,106,2-4d_85,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,4,d,0,107,2-4d_0,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,4,d,170,108,2-4d_170,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1,b,170,124,3-1b_170,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1,b,85,125,3-1b_85,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1,b,0,126,3-1b_0,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,4,c,0,223,4-4c_0,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,4,c,85,224,4-4c_85,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,4,c,170,225,4-4c_170,1984U,1984,Untreated,1984,2,NA,NA,NA,NA,NA,T3,R3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,a,85,1,1-1a_85,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,a,0,2,1-1a_0,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,a,170,3,1-1a_170,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,b,170,64,2-1b_170,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,b,85,65,2-1b_85,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1,b,0,66,2-1b_0,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,c,0,151,3-3c_0,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,c,85,152,3-3c_85,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,3,c,170,153,3-3c_170,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,a,85,205,4-3a_85,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,a,0,206,4-3a_0,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,3,a,170,207,4-3a_170,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T0,Planting,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1,a,85,1,1-1a_85,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T1,V6,866.4,0.022496,0.41834,19.4905344,0.083146308,23.58333333,1.209989057,0.408583711,NA,NA,NA,NA,NA,NA,NA
1,1,a,0,2,1-1a_0,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T1,V6,384.9,0.020186,0.42023,7.7695914,0.065883263,10.20833333,1.313882907,0.159201945,NA,NA,NA,NA,NA,NA,NA
1,1,a,170,3,1-1a_170,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T1,V6,372,0.031691,0.4142,11.789052,0.06515795,9.85,0.835520956,0.244722383,NA,NA,NA,NA,NA,NA,NA
2,1,b,170,64,2-1b_170,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T1,V6,385.8,0.026288,0.41498,10.1419104,0.065932955,10.23333333,1.00901437,0.209676817,NA,NA,NA,NA,NA,NA,NA
2,1,b,85,65,2-1b_85,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T1,V6,404.7,0.023814,0.41942,9.6375258,0.06695055,10.75833333,1.11629619,0.19894523,NA,NA,NA,NA,NA,NA,NA
2,1,b,0,66,2-1b_0,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T1,V6,242.1,0.022392,0.42019,5.4211032,0.056018737,6.241666667,1.151364664,0.109234111,NA,NA,NA,NA,NA,NA,NA
3,3,c,0,151,3-3c_0,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T1,V6,807.6,0.020314,0.41468,16.4055864,0.081650993,21.95,1.33795888,0.342946519,NA,NA,NA,NA,NA,NA,NA
3,3,c,85,152,3-3c_85,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T1,V6,685.8,0.028154,0.4179,19.3080132,0.078172677,18.56666667,0.961604204,0.404700281,NA,NA,NA,NA,NA,NA,NA
3,3,c,170,153,3-3c_170,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T1,V6,705.3,0.032193,0.41615,22.7057229,0.078769214,19.10833333,0.841564632,0.476991977,NA,NA,NA,NA,NA,NA,NA
4,3,a,85,205,4-3a_85,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T1,V6,447,0.024806,0.42232,11.088282,0.06906571,11.93333333,1.076211205,0.229812383,NA,NA,NA,NA,NA,NA,NA
4,3,a,0,206,4-3a_0,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T1,V6,483,0.023598,0.42635,11.397834,0.070713754,12.93333333,1.13471852,0.236398596,NA,NA,NA,NA,NA,NA,NA
4,3,a,170,207,4-3a_170,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T1,V6,713.4,0.027724,0.42864,19.7783016,0.079012172,19.33333333,0.9775022,0.414706417,NA,NA,NA,NA,NA,NA,NA
1,1,a,85,1,1-1a_85,1991,1991,Treated,1991,3,71.09652727,22.76241811,16.67560486,192.7325761,18.61650773,T2,R1,5404.5,0.0087258,0.43548,47.1585861,0.067801501,146.3903226,3.104213563,1.024742656,NA,NA,NA,NA,NA,NA,NA
1,1,a,0,2,1-1a_0,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T2,R1,5139.6,0.0094898,0.4342,48.77377608,0.095990629,153.3774194,3.144669773,1.518673507,NA,NA,NA,NA,NA,NA,NA
1,1,a,170,3,1-1a_170,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T2,R1,5908.8,0.015991,0.44085,94.4876208,0.102418674,178.6064516,1.890262979,3.062909956,NA,NA,NA,NA,NA,NA,NA
2,1,b,170,64,2-1b_170,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T2,R1,7024.5,0.017505,0.44998,122.9638725,0.107475564,214.1516129,1.74158156,4.178591189,NA,NA,NA,NA,NA,NA,NA
2,1,b,85,65,2-1b_85,1991,1991,Treated,1991,3,115.2999544,16.71006067,18.20955532,148.3935596,24.01619109,T2,R1,5847,0.011778,0.43233,68.865966,0.098908812,175.5580645,2.549271791,2.193645933,NA,NA,NA,NA,NA,NA,NA
2,1,b,0,66,2-1b_0,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T2,R1,2655,0.011022,0.4254,29.26341,0.088698114,77.83548387,2.659822757,0.8830484,NA,NA,NA,NA,NA,NA,NA
3,3,c,0,151,3-3c_0,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T2,R1,7087.5,0.00458785,0.2172667,32.51638688,0.080445225,202.5774194,6.230010122,0.596696314,NA,NA,NA,NA,NA,NA,NA
3,3,c,85,152,3-3c_85,1991,1991,Treated,1991,3,98.38811458,27.58537192,25.61745736,219.4473516,23.3118862,T2,R1,7575,0.017113,0.44075,129.630975,0.0889638,222.2322581,1.714345341,4.086035622,NA,NA,NA,NA,NA,NA,NA
3,3,c,170,153,3-3c_170,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T2,R1,11085,0.013862,0.44063,153.66027,0.102026847,334.8290323,2.179021502,4.850168411,NA,NA,NA,NA,NA,NA,NA
4,3,a,85,205,4-3a_85,1991,1991,Treated,1991,3,81.86845833,18.85995051,15.11507708,141.1686738,21.66169325,T2,R1,5911.5,0.013707,0.44001,81.0289305,0.095633196,176.2741935,2.175447614,2.590394389,NA,NA,NA,NA,NA,NA,NA
4,3,a,0,206,4-3a_0,1991,1991,Treated,1991,3,NA,NA,NA,NA,NA,T2,R1,3372,0.010132,0.43015,34.165104,0.071972025,93.19354839,2.727740808,0.843232222,NA,NA,NA,NA,NA,NA,NA
