Rep,Row,Pos,Fert,PlotIndex,PlotID,Plant,Genotype,SeedTreatment,R_Year,ERA,T1_kgdw_ha,T2_kgdw_ha,T3_kgdw_ha,Stover_kgdw_ha,Grain_kgdw_ha,Cob_kgdw_ha,Total_kgdw_ha,T1_FracN.leco,T1_FracC.leco,T2_FracN.leco,T2_FracC.leco,T3_FracN.leco,T3_FracC.leco,Stover_FracN.leco,Stover_FracC.leco,Grain_FracN.leco,Grain_FracC.leco,T2_d15N,T2_X15N_AtPercent,T2_FracN,stover_d15N,stover_X15N_AtPercent,stover_FracN,grain_d15N,grain_X15N_AtPercent,grain_FracN,Stover_FracN_fromSoil,Grain_FracN_fromSoil,T2_FracN_fromSoil,Cob_FracN_fromSoil,Stover_FracN_fromFert,Grain_FracN_fromFert,T2_FracN_fromFert,Cob_FracN_fromFert,T0_BG_activity.g,T0_BX_activity.g,T0_CB_activity.g,T0_LAP_activity.g,T0_NAG_activity.g,T1_BG_activity.g,T1_BX_activity.g,T1_CB_activity.g,T1_LAP_activity.g,T1_NAG_activity.g,T2_BG_activity.g,T2_BX_activity.g,T2_CB_activity.g,T2_LAP_activity.g,T2_NAG_activity.g,T3_BG_activity.g,T3_BX_activity.g,T3_CB_activity.g,T3_LAP_activity.g,T3_NAG_activity.g,T2_kgN_ha,Grain_kgN_ha,Stover_kgN_ha,Cob_kgN_ha,Final_kgN_ha,T1_kgN_ha,T3_kgN_ha,Grain_kgFertN_ha,Grain_kgSoilN_ha,Stover_kgFertN_ha,Stover_kgSoilN_ha,Cob_kgFertN_ha,Cob_kgSoilN_ha,Total_kgFertN_ha,Total_kgSoilN_ha,T2_kgFertN_ha,T2_kgSoilN_ha,NUtE,R_Year.c,PostAnthesis_kgdw_ha,PostAnthesis_kgN_ha,PostAnthesis_N_kgFertN_ha,PostAnthesis_N_kgSoilN_ha
1,1,b,85,6,1-1b_85,2011-Low,2011,Treated,2011,3,NA,NA,NA,3718.762994,5888.068027,779.206625,10386.03765,NA,NA,NA,NA,NA,NA,0.0064698,0.4485,0.010807,0.4372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.63235117,24.05965282,5.041311022,92.73331501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.49463541,76,NA,NA,NA,NA
2,3,a,85,85,2-3a_85,2011-Low,2011,Treated,2011,3,NA,NA,NA,6262.202446,4906.667272,616.2988108,11785.16853,NA,NA,NA,NA,NA,NA,0.0052315,0.44622,0.010291,0.43691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.4945129,32.7607121,3.224167229,86.47939222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.73799441,76,NA,NA,NA,NA
3,4,b,85,160,3-4b_85,2011-Low,2011,Treated,2011,3,NA,NA,NA,3612.112594,6299.785046,860.488571,10772.38621,NA,NA,NA,NA,NA,NA,0.0070723,0.44616,0.012926,0.4368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.4310215,25.5459439,6.085633321,113.0625987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.71944319,76,NA,NA,NA,NA
4,2,b,85,196,4-2b_85,2011-Low,2011,Treated,2011,3,NA,NA,NA,3427.57999,5958.574566,814.6850525,10200.83961,NA,NA,NA,NA,NA,NA,0.0058068,0.43975,0.012475,0.43897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.33321771,19.90327149,4.730713163,98.96720236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.207568,76,NA,NA,NA,NA
1,3,d,85,34,1-3d_85,1936U,1936,Untreated,1936,1,683.7,6021,NA,5206.629595,3953.688414,757.3208215,9917.638831,0.02329,0.42089,0.010254,0.43209,NA,NA,0.0043478,0.44264,0.010975,0.44064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.3296772,17.33282077,14.6350719,150.4742044,17.71704586,NA,NA,NA,NA,NA,61.739334,43.39173034,22.63738415,3.292679468,69.32179396,15.923373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.03384445,1,3896.638831,7.582459965,NA,NA
1,3,d,0,35,1-3d_0,1936U,1936,Untreated,1936,1,1089.3,NA,NA,5635.616696,2417.636649,524.9392,8578.192545,0.017981,0.42204,NA,NA,NA,NA,0.0040789,0.44249,0.0095702,0.43983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.13726626,22.98711694,2.141174503,48.2655577,19.5867033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.09030796,1,NA,NA,NA,NA
1,3,d,170,36,1-3d_170,1936U,1936,Untreated,1936,1,590.4,NA,NA,7944.141835,5861.617602,1027.904201,14833.66364,0.028079,0.43054,NA,NA,NA,NA,0.0047065,0.45611,0.013919,0.44251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.5878554,37.38910355,4.837831122,123.8147901,16.5778416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.34182078,1,NA,NA,NA,NA
2,1,c,0,67,2-1c_0,1936U,1936,Untreated,1936,1,285.9,NA,NA,3580.248187,1540.988185,377.956224,5499.192596,0.020709,0.41085,NA,NA,NA,NA,0.0043587,0.43011,0.010209,0.43869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.73194838,15.60522777,1.647397794,32.98457395,5.9207031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.71845049,1,NA,NA,NA,NA
2,1,c,85,68,2-1c_85,1936U,1936,Untreated,1936,1,461.1,4374,NA,6565.848424,4300.839073,817.9285209,11684.61602,0.025703,0.41564,0.011891,0.43182,NA,NA,0.0044146,0.46755,0.010981,0.44461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.14716489,17.46472977,15.6524411,148.8407912,22.33799001,NA,NA,NA,NA,NA,52.011234,47.22751386,28.98559445,3.610827248,79.82393556,11.8516533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.87906576,1,7310.616018,27.81270156,NA,NA
2,1,c,170,69,2-1c_170,1936U,1936,Untreated,1936,1,420.9,NA,NA,7132.983075,5893.838635,1252.594283,14279.41599,0.027524,0.42012,NA,NA,NA,NA,0.0046891,0.44918,0.014437,0.44571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.08934837,33.44727094,5.873539852,124.4101592,11.5848516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.37425524,1,NA,NA,NA,NA
3,4,d,85,166,3-4d_85,1936U,1936,Untreated,1936,1,749.7,7968,NA,3653.009574,4702.381493,888.8175091,9244.208576,0.026148,0.42613,0.011876,0.43225,NA,NA,0.0029688,0.45328,0.010751,0.43455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.9393619,23.29694805,26.19664313,178.0445796,36.1290725,NA,NA,NA,NA,NA,94.627968,50.55530343,10.84505482,2.638721421,64.03907968,19.6031556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.42987308,1,1276.208576,-30.58888832,NA,NA
3,4,d,0,167,3-4d_0,1936U,1936,Untreated,1936,1,1051.8,NA,NA,3765.988055,2487.628542,594.9310933,6848.54769,0.018235,0.42287,NA,NA,NA,NA,0.0030825,0.44038,0.010103,0.43357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.13251116,11.60865818,1.833875095,38.57504443,19.179573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.48802791,1,NA,NA,NA,NA
3,4,d,170,168,3-4d_170,1936U,1936,Untreated,1936,1,615,NA,NA,4936.703586,5555.809998,1143.268746,11635.78233,0.026853,0.4223,NA,NA,NA,NA,0.0036303,0.45458,0.01242,0.43452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.00316018,17.92171503,4.150408529,91.07528373,16.514595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.00239022,1,NA,NA,NA,NA
4,4,b,170,220,4-4b_170,1936U,1936,Untreated,1936,1,897.6,NA,NA,4923.524967,5995.640795,1262.836689,12182.00245,0.034259,0.42602,NA,NA,NA,NA,0.0038,0.4509,0.01383,0.44323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.91971219,18.70939487,4.798779418,106.4278865,30.7508784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.33524251,1,NA,NA,NA,NA
4,4,b,85,221,4-4b_85,1936U,1936,Untreated,1936,1,629.1,7900.5,NA,4723.232476,5695.59032,1180.47303,11599.29583,0.030213,0.42594,NA,NA,NA,NA,0.003584,0.45418,0.011191,0.43868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.65879826,20.71328611,17.53962199,157.9932982,23.02503679,NA,NA,NA,NA,NA,NA,63.73935127,16.92806519,4.23081534,84.8982318,19.0069983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.08726671,1,3698.795826,NA,NA,NA
4,4,b,0,222,4-4b_0,1936U,1936,Untreated,1936,1,439.2,NA,NA,2849.603367,1647.593262,359.1061345,4856.302764,0.020719,0.42559,NA,NA,NA,NA,0.0057637,0.43263,0.010098,0.43531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.63739676,16.42425893,2.069780027,35.13143571,9.0997848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.89797694,1,NA,NA,NA,NA
1,1,d,85,10,1-1d_85,1953U,1953,Untreated,1953,1,774,7852.5,NA,6788.990037,4745.450368,885.6474217,12420.08783,0.021387,0.42255,0.012229,0.43535,NA,NA,0.0045524,0.445,0.010223,0.4402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.93867207,17.38000329,15.36682282,166.4242978,22.01679293,NA,NA,NA,NA,NA,96.0282225,48.51273911,30.90619824,4.031821323,83.45075868,16.553538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.86527532,18,4567.587827,-12.57746382,NA,NA
1,1,d,0,11,1-1d_0,1953U,1953,Untreated,1953,1,1047.3,NA,NA,5414.634449,3375.359056,709.8344516,9499.827957,0.020104,0.4229,NA,NA,NA,NA,0.0038733,0.43787,0.010082,0.44271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.03037,20.97250361,2.749401781,57.7522754,21.0549192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.44547306,18,NA,NA,NA,NA
1,1,d,170,12,1-1d_170,1953U,1953,Untreated,1953,1,526.5,NA,NA,6924.020403,6512.995646,1105.050581,14542.06663,0.035805,0.41488,NA,NA,NA,NA,0.0055763,0.44643,0.012995,0.44636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.63637842,38.61041497,6.162093555,129.4088869,18.8513325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.3288128,18,NA,NA,NA,NA
2,4,a,85,97,2-4a_85,1953U,1953,Untreated,1953,1,299.1,5425.5,NA,5820.804791,4217.215038,840.5131144,10878.53294,0.023436,0.42149,0.012043,0.43623,NA,NA,0.0039493,0.46609,0.010783,0.44226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.33518813,16.19081825,18.73310353,151.8480659,23.42886815,NA,NA,NA,NA,NA,65.3392965,45.47422975,22.98810436,3.319438443,71.78177256,7.0097076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.75050013,18,5453.032943,6.442476059,NA,NA
2,4,a,0,98,2-4a_0,1953U,1953,Untreated,1953,1,272.1,NA,NA,2982.973717,2633.254791,624.2211791,6240.449687,0.021403,0.41876,NA,NA,NA,NA,0.0041581,0.43401,0.0096998,0.43973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.54204482,12.40350301,2.595574085,40.54112192,5.8237563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.95268671,18,NA,NA,NA,NA
2,4,a,170,99,2-4a_170,1953U,1953,Untreated,1953,1,478.5,NA,NA,7726.136386,8065.940779,1342.969453,17135.04662,0.028454,0.41976,NA,NA,NA,NA,0.0047201,0.4519,0.012163,0.44616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.10603769,36.46813636,6.338950115,140.9131242,13.615239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.24052197,18,NA,NA,NA,NA
3,2,d,85,142,3-2d_85,1953U,1953,Untreated,1953,1,1867.8,9322.5,NA,8593.510711,8437.559971,1483.790909,18514.86159,0.028972,0.4235,0.014535,0.44185,NA,NA,0.0045991,0.45093,0.012397,0.44129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.8601421,20.00205845,22.92140693,149.3937802,25.24908469,NA,NA,NA,NA,NA,135.5025375,104.600431,39.52241511,6.82410277,150.9469488,54.1139016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.8975192,18,9192.361591,15.44441134,NA,NA
3,2,d,0,143,3-2d_0,1953U,1953,Untreated,1953,1,1300.8,7122,NA,3608.055887,5352.046777,917.4770684,9877.579732,0.019844,0.42971,0.0069126,0.43329,NA,NA,0.0040782,0.44674,0.010404,0.43717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.2315372,55.68269467,14.71437352,3.74165498,74.13872317,25.8130752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.18962707,18,2755.579732,24.90718597,NA,NA
3,2,d,170,144,3-2d_170,1953U,1953,Untreated,1953,1,973.8,8647.5,NA,4541.002253,7791.26426,1421.4187,13753.68521,0.030611,0.42463,0.013986,0.43908,NA,NA,0.0045144,0.46052,0.012202,0.43977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.943935,95.0690065,20.49990057,6.416852579,121.9857597,29.8089918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.87027701,18,5106.185213,1.041824651,NA,NA
4,5,c,0,235,4-5c_0,1953U,1953,Untreated,1953,1,448.5,NA,NA,3333.750503,4407.739483,891.2301084,8632.720094,0.021907,0.4284,NA,NA,NA,NA,0.0032475,0.43563,0.0099647,0.44026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.92180163,10.82635476,2.894269777,57.64242616,9.8252895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.46693202,18,NA,NA,NA,NA
4,5,c,85,236,4-5c_85,1953U,1953,Untreated,1953,1,321.9,5353.5,NA,5100.155711,5286.376353,1167.393198,11553.92526,0.019515,0.42341,0.0094054,0.43355,NA,NA,0.0032703,0.44814,0.010168,0.4439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.26080082,23.08882505,22.14947387,181.9992864,28.12983182,NA,NA,NA,NA,NA,50.3518089,53.75187476,16.67903922,3.817725975,74.24863995,6.2818785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.19829207,18,6200.425262,23.89683105,NA,NA
4,5,c,170,237,4-5c_170,1953U,1953,Untreated,1953,1,907.5,NA,NA,5687.453762,6707.348135,1246.105672,13640.90757,0.024369,0.43059,NA,NA,NA,NA,0.003172,0.45436,0.01038,0.43967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.62227364,18.04060333,3.952647192,91.61552417,22.1148675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.21191682,18,NA,NA,NA,NA
1,2,a,85,13,1-2a_85,1984U,1984,Untreated,1984,2,570.9,7018.5,NA,4230.242635,4953.176309,818.3427171,10001.76166,0.022163,0.42068,0.011056,0.43439,NA,NA,0.0038337,0.44338,0.010285,0.4413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137.9348764,28.27715191,27.62229736,193.8317197,37.35956102,NA,NA,NA,NA,NA,77.596536,50.94341834,16.21748119,3.137280475,70.29818,12.6528567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.45952411,49,2983.261661,-7.298355998,NA,NA
1,2,a,0,14,1-2a_0,1984U,1984,Untreated,1984,2,383.7,NA,NA,3816.261956,2517.474376,479.7050774,6813.441409,0.021379,0.41646,NA,NA,NA,NA,0.0043439,0.441,0.010353,0.44172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.06341221,16.57746031,2.083790886,44.72466341,8.2031223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.28827998,49,NA,NA,NA,NA
1,2,a,170,15,1-2a_170,1984U,1984,Untreated,1984,2,336.6,NA,NA,6484.379639,6640.48088,1165.707376,14290.5679,0.023661,0.41481,NA,NA,NA,NA,0.0049619,0.44918,0.012289,0.44396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.60486953,32.17484333,5.784123429,119.5638363,7.9642926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.53920889,49,NA,NA,NA,NA
2,4,d,85,106,2-4d_85,1984U,1984,Untreated,1984,2,571.8,6519,NA,4630.704429,5828.310797,989.4608694,11448.4761,0.023374,0.41728,0.01058,0.43218,NA,NA,0.0035667,0.45187,0.010188,0.44266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.5683356,16.22617119,17.54177709,148.6911007,21.37733664,NA,NA,NA,NA,NA,68.97102,59.3788304,16.51633349,3.529110083,79.42427397,13.3652532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.38198394,49,4929.476095,10.45325397,NA,NA
2,4,d,0,107,2-4d_0,1984U,1984,Untreated,1984,2,727.8,NA,NA,3188.255727,2820.923272,556.185581,6565.36458,0.019265,0.41715,NA,NA,NA,NA,0.0035667,0.47322,0.0096146,0.44075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.12204889,11.3715517,1.983747112,40.4773477,14.021067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.69140598,49,NA,NA,NA,NA
2,4,d,170,108,2-4d_170,1984U,1984,Untreated,1984,2,315,NA,NA,4871.041553,6661.021979,1140.601588,12672.66512,0.031236,0.42165,NA,NA,NA,NA,0.0046749,0.48019,0.011834,0.44078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.8265341,22.77163216,5.332198364,106.9303646,9.83934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.29308207,49,NA,NA,NA,NA
3,1,b,170,124,3-1b_170,1984U,1984,Untreated,1984,2,849.6,NA,NA,5262.156479,7526.734614,1134.20374,13923.09483,0.027628,0.4245,NA,NA,NA,NA,0.0053126,0.4533,0.012999,0.43734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.84002325,27.95573251,6.025570789,131.8213265,23.4727488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.09800388,49,NA,NA,NA,NA
3,1,b,85,125,3-1b_85,1984U,1984,Untreated,1984,2,1034.1,7708.5,NA,7025.830269,7726.306203,1262.70701,16014.84348,0.025924,0.4324,0.011328,0.43775,NA,NA,NA,NA,0.010624,0.43605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.65849573,22.50404484,23.35449718,150.8676739,26.05070742,NA,NA,NA,NA,NA,87.321888,82.0842771,NA,NA,NA,26.8080084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,8306.343482,NA,NA,NA
3,1,b,0,126,3-1b_0,1984U,1984,Untreated,1984,2,1028.7,NA,NA,3456.237887,4835.717087,775.4264922,9067.381466,0.022826,0.43093,NA,NA,NA,NA,0.0036361,0.4491,0.0091508,0.43565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.25067992,12.56722658,2.819528268,59.63743477,23.4811062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.08526307,49,NA,NA,NA,NA
4,4,c,0,223,4-4c_0,1984U,1984,Untreated,1984,2,372,NA,NA,3850.2448,4526.000176,832.2206829,9208.465659,0.020334,0.41903,NA,NA,NA,NA,0.0037297,0.44205,0.010129,0.44154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.84385578,14.36025803,3.103933481,63.30804729,7.564248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.49170397,49,NA,NA,NA,NA
4,4,c,85,224,4-4c_85,1984U,1984,Untreated,1984,2,552,6499.5,NA,5717.82366,6542.367244,1034.880137,13295.07104,0.030038,0.42813,0.011991,0.43207,NA,NA,0.0035696,0.4457,0.0099926,0.43801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.06283098,14.83161139,10.72796077,140.7993859,18.39845271,NA,NA,NA,NA,NA,77.9355045,65.37525892,20.41034334,3.694108137,89.4797104,16.580976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.11565063,49,6795.571041,11.5442059,NA,NA
4,4,c,170,225,4-4c_170,1984U,1984,Untreated,1984,2,815.1,NA,NA,4948.546163,8345.283425,1242.356107,14536.1857,0.027877,0.4281,NA,NA,NA,NA,0.0037798,0.45566,0.011545,0.44045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.34629714,18.70451479,4.695857613,119.7466695,22.7225427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.69115264,49,NA,NA,NA,NA
1,4,d,85,46,1-4d_85,2003U,2003,Untreated,2003,3,583.2,5598,NA,6775.07736,6169.728952,660.4073806,13605.21369,0.0235125,0.42028,0.010363,0.43318,NA,NA,0.0039255,0.4455,0.010286,0.43983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.55628311,17.81104404,14.3480234,159.3739678,23.40486604,NA,NA,NA,NA,NA,58.012074,63.461832,26.59556618,2.592429173,92.64982735,13.71249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.59190987,68,8007.213693,34.63775335,NA,NA
